1,0.487806
2,0.452900
3,0.533681
4,0.466666
5,0.486681
6,0.502443
7,0.533981
8,0.456588
9,0.537578
10,0.521396
11,0.547037
12,0.521675
13,0.474015
14,0.485364
15,0.491727
16,0.515244
17,0.503216
18,0.509007
19,0.527363
20,0.485554
21,0.460899
22,0.484055
23,0.452411
24,0.455566
25,0.457981
26,0.458807
27,0.427674
28,0.471083
29,0.384092
30,0.422535
31,0.418337
32,0.475864
33,0.383075
34,0.464829
35,0.386348
36,0.436610
37,0.406646
38,0.335971
39,0.306988
40,0.325858
41,0.361710
42,0.289755
43,0.273411
44,0.333825
45,0.379517
46,0.380833
47,0.347010
48,0.315645
49,0.320029
50,0.317863
51,0.298178
52,0.319862
53,0.232020
54,0.274391
55,0.264385
56,0.283904
57,0.270089
58,0.285061
59,0.257526
60,0.230098
61,0.280782
62,0.246435
63,0.365622
64,0.244136
65,0.223621
66,0.255726
67,0.267887
68,0.266776
69,0.225837
70,0.240274
71,0.231540
72,0.236377
73,0.351630
74,0.265223
75,0.225406
76,0.296347
77,0.236236
78,0.242562
79,0.211210
80,0.199958
81,0.215424
82,0.225893
83,0.223048
84,0.310878
85,0.206665
86,0.206106
87,0.256779
88,0.239412
89,0.209679
90,0.197525
91,0.198157
92,0.205131
93,0.193565
94,0.186452
95,0.236930
96,0.192157
97,0.181000
98,0.205088
99,0.201330
100,0.205481
101,0.186838
102,0.185227
103,0.176931
104,0.188548
105,0.354510
106,0.176505
107,0.311496
108,0.174162
109,0.200078
110,0.201393
111,0.247592
112,0.215843
113,0.177352
114,0.247474
115,0.182223
116,0.172856
117,0.186864
118,0.243051
119,0.195312
120,0.185158
121,0.176007
122,0.168799
123,0.201814
124,0.232939
125,0.215769
126,0.186749
127,0.197673
128,0.180601
129,0.191050
130,0.180634
131,0.183517
132,0.192576
133,0.189460
134,0.199910
135,0.164362
136,0.181145
137,0.239080
138,0.229747
139,0.176639
140,0.189580
141,0.181254
142,0.165460
143,0.213574
144,0.204852
145,0.217816
146,0.179227
147,0.165472
148,0.171686
149,0.165865
150,0.257619
151,0.202858
152,0.245727
153,0.183824
154,0.206776
155,0.156821
156,0.175167
157,0.156297
158,0.180091
159,0.179762
160,0.147411
161,0.147982
162,0.141600
163,0.160528
164,0.173134
165,0.171635
166,0.216362
167,0.194657
168,0.177226
169,0.169800
170,0.191062
171,0.150515
172,0.165025
173,0.156068
174,0.154131
175,0.135139
176,0.185942
177,0.184651
178,0.141908
179,0.140684
180,0.187549
181,0.213716
182,0.161510
183,0.171111
184,0.202433
185,0.162857
186,0.180197
187,0.151843
188,0.164012
189,0.149683
190,0.160716
191,0.162519
192,0.142289
193,0.173582
194,0.142709
195,0.135710
196,0.187691
197,0.152373
198,0.145566
199,0.144172
200,0.167088
201,0.148737
202,0.201931
203,0.156287
204,0.131672
205,0.166263
206,0.176710
207,0.172563
208,0.166871
209,0.180862
210,0.125371
211,0.141699
212,0.142435
213,0.127031
214,0.127604
215,0.124849
216,0.136916
217,0.159335
218,0.155847
219,0.144142
220,0.190440
221,0.158627
222,0.125292
223,0.131473
