96,0.191976,0.058598,0.294862
97,0.200132,0.057245,0.287519
98,0.330925,0.160763,0.426113
99,0.240780,0.093255,0.332718
100,0.180075,0.051158,0.267969
101,0.222554,0.083575,0.314238
102,0.308073,0.135291,0.404819
103,0.237962,0.096528,0.327182
104,0.300077,0.125986,0.392492
105,0.254830,0.098822,0.344754
106,0.184855,0.053626,0.272375
107,0.176717,0.051767,0.267122
108,0.294477,0.123832,0.388403
109,0.256868,0.102758,0.348102
110,0.271510,0.111035,0.360599
111,0.287262,0.118951,0.377337
112,0.199526,0.059897,0.305777
113,0.177613,0.048572,0.283907
114,0.160183,0.043459,0.260155
115,0.279900,0.113779,0.368489
116,0.166412,0.042675,0.245386
117,0.290744,0.118091,0.380037
118,0.210133,0.075322,0.297046
119,0.158639,0.042546,0.241014
120,0.200815,0.071939,0.287834
121,0.292061,0.117300,0.383372
122,0.218177,0.084050,0.303755
123,0.198885,0.064769,0.296573
124,0.290758,0.117354,0.379667
125,0.191547,0.060205,0.288400
126,0.234138,0.089539,0.322411
127,0.147717,0.037618,0.229668
128,0.165509,0.047793,0.254276
129,0.286249,0.114494,0.376922
130,0.145822,0.035833,0.244285
131,0.244890,0.094609,0.333523
132,0.260121,0.101722,0.347545
133,0.275347,0.108456,0.364538
134,0.284213,0.112590,0.375526
135,0.169841,0.052629,0.255916
136,0.165164,0.051105,0.250477
137,0.150353,0.038458,0.252828
138,0.135764,0.033224,0.228820
139,0.267863,0.103307,0.355275
140,0.141654,0.034079,0.215553
141,0.277020,0.107658,0.366297
142,0.194808,0.069004,0.279304
143,0.139870,0.036508,0.219247
144,0.186476,0.065975,0.270634
145,0.282737,0.111901,0.373586
146,0.206120,0.078153,0.290483
147,0.175688,0.052300,0.267277
148,0.284009,0.114333,0.372432
149,0.166295,0.049120,0.259198
150,0.223833,0.084273,0.310720
151,0.129415,0.031924,0.207335
152,0.154027,0.043848,0.239512
153,0.278661,0.110365,0.368978
154,0.126180,0.029236,0.220372
155,0.236547,0.089744,0.325005
156,0.325561,0.157219,0.421016
157,0.289960,0.123091,0.385104
158,0.209523,0.066498,0.327397
159,0.306929,0.131415,0.402386
160,0.179244,0.049674,0.294566
161,0.159208,0.040560,0.271692
162,0.154374,0.038387,0.267226
163,0.299050,0.124216,0.393376
164,0.290800,0.119665,0.383070
165,0.282437,0.113622,0.374369
166,0.199752,0.065548,0.292583
167,0.159120,0.041981,0.266304
168,0.286919,0.115245,0.380095
169,0.215774,0.079094,0.306743
170,0.283819,0.113965,0.375868
171,0.177382,0.052339,0.271215
172,0.183265,0.055553,0.289385
173,0.233208,0.087715,0.323895
174,0.242785,0.091829,0.333595
175,0.216113,0.082171,0.304824
176,0.135333,0.031006,0.241466
177,0.166764,0.045062,0.258560
178,0.176357,0.055583,0.278981
179,0.146219,0.035683,0.228288
180,0.276955,0.109791,0.368931
181,0.269456,0.104043,0.360224
182,0.147051,0.038288,0.231798
183,0.253351,0.095105,0.341863
184,0.190571,0.067539,0.278543
185,0.187009,0.066193,0.267432
186,0.146712,0.036869,0.254007
187,0.127124,0.029180,0.232806
188,0.276525,0.108229,0.357835
189,0.280385,0.115614,0.358545
190,0.261576,0.099974,0.339468
191,0.162770,0.050042,0.244236
192,0.131045,0.030270,0.221740
193,0.275003,0.109424,0.357204
194,0.191126,0.067626,0.269505
195,0.273789,0.109602,0.355291
196,0.149552,0.042332,0.232508
197,0.158007,0.043206,0.248078
198,0.220195,0.081652,0.299320
199,0.232477,0.086733,0.311362
200,0.202622,0.075606,0.279112
201,0.115810,0.024228,0.209952
202,0.135927,0.033668,0.215644
203,0.151010,0.043980,0.238275
204,0.190572,0.057307,0.269602
205,0.158109,0.040177,0.238183
206,0.294824,0.125834,0.377974
207,0.271920,0.108145,0.353388
208,0.286946,0.115837,0.367686
209,0.202333,0.066799,0.318938
210,0.170584,0.048480,0.285908
211,0.158980,0.043476,0.249356
212,0.288794,0.119185,0.369716
213,0.160258,0.042692,0.237699
214,0.139805,0.035924,0.223251
215,0.174583,0.051503,0.266361
216,0.137914,0.032700,0.211866
217,0.284464,0.114172,0.365663
218,0.246475,0.094170,0.328511
219,0.137369,0.032742,0.245452
220,0.134879,0.032268,0.241988
221,0.270309,0.104433,0.350216
222,0.265397,0.101187,0.343072
223,0.284070,0.120450,0.361441
224,0.204448,0.073132,0.286110
225,0.159985,0.049623,0.249023
226,0.126392,0.027917,0.222190
227,0.197814,0.069556,0.279144
228,0.252842,0.095529,0.331241
229,0.208754,0.077622,0.287570
230,0.269562,0.104209,0.349225
231,0.167903,0.051272,0.248967
232,0.224700,0.082633,0.304286
233,0.152531,0.043041,0.235562
234,0.275784,0.111168,0.356627
235,0.148698,0.040007,0.256622
236,0.132590,0.032587,0.238615
237,0.126651,0.028335,0.215639
238,0.274553,0.110955,0.355337
239,0.143026,0.036995,0.219551
240,0.128191,0.032091,0.208462
241,0.151831,0.041103,0.241779
242,0.126758,0.029334,0.198245
243,0.271391,0.106394,0.352984
244,0.232636,0.086378,0.313996
245,0.114483,0.024388,0.214896
246,0.113846,0.024968,0.214486
247,0.257774,0.097255,0.338166
248,0.253373,0.094546,0.331576
249,0.273577,0.114416,0.351080
250,0.189796,0.065642,0.270108
251,0.145616,0.042953,0.232241
252,0.108396,0.021839,0.201113
253,0.185655,0.063753,0.266690
254,0.201756,0.068773,0.286718
255,0.285853,0.115484,0.367628
256,0.198805,0.067787,0.317273
257,0.283706,0.115583,0.366199
258,0.175025,0.051335,0.262169
259,0.236562,0.089570,0.321179
260,0.257707,0.098009,0.337860
261,0.214404,0.082120,0.296195
262,0.168172,0.048971,0.284141
263,0.149466,0.038951,0.263352
264,0.188545,0.060971,0.279000
265,0.146770,0.037126,0.250775
266,0.159935,0.043682,0.240555
267,0.124672,0.028250,0.231717
268,0.274983,0.108470,0.356485
269,0.274957,0.111461,0.356692
270,0.133061,0.030244,0.231560
271,0.140902,0.035525,0.225134
272,0.161971,0.046125,0.248290
273,0.221967,0.082118,0.304755
274,0.247543,0.092425,0.326759
275,0.170875,0.048885,0.263368
276,0.187873,0.064795,0.271594
277,0.202807,0.074508,0.283879
278,0.271409,0.113708,0.351141
279,0.158466,0.047739,0.240760
280,0.259001,0.098077,0.339598
281,0.252476,0.093990,0.330673
282,0.269543,0.109686,0.350615
283,0.226273,0.082264,0.308229
284,0.129111,0.029418,0.222373
285,0.181642,0.061758,0.263246
286,0.259574,0.099220,0.339748
287,0.171237,0.051423,0.289980
288,0.169936,0.047833,0.247868
289,0.166275,0.049613,0.277578
290,0.140059,0.035754,0.253727
291,0.124998,0.028485,0.234127
292,0.286472,0.116227,0.371364
293,0.151388,0.040268,0.237198
294,0.254757,0.096268,0.336352
295,0.278159,0.112623,0.360821
296,0.274250,0.112502,0.355375
297,0.144971,0.035304,0.242891
298,0.167268,0.050554,0.258528
299,0.140498,0.034162,0.217663
300,0.145569,0.038522,0.226451
301,0.189469,0.066264,0.274801
302,0.270370,0.105620,0.351639
303,0.259696,0.098232,0.340855
304,0.141106,0.036981,0.249263
305,0.142366,0.038260,0.248456
306,0.129512,0.030654,0.229915
307,0.163827,0.049863,0.247641
308,0.150044,0.042500,0.235408
309,0.229825,0.083865,0.313021
310,0.185047,0.063667,0.267324
311,0.267240,0.103983,0.348399
312,0.113746,0.024662,0.213020
313,0.250768,0.092957,0.329724
314,0.198166,0.071317,0.278288
315,0.137046,0.032126,0.229741
316,0.212580,0.076285,0.294603
317,0.155888,0.042918,0.249567
318,0.138353,0.035218,0.231976
319,0.275447,0.107977,0.357048
320,0.276303,0.115042,0.357214
321,0.264880,0.100571,0.346752
322,0.152434,0.039197,0.255065
323,0.155079,0.041310,0.250833
324,0.173433,0.050143,0.265720
325,0.207082,0.073419,0.291176
326,0.166460,0.045875,0.245709
327,0.138453,0.034016,0.222900
328,0.162015,0.047779,0.273572
329,0.220671,0.079604,0.305132
330,0.246103,0.090144,0.327288
331,0.252776,0.093644,0.332669
332,0.266181,0.103521,0.348039
333,0.185155,0.062816,0.269440
334,0.268544,0.110055,0.349550
335,0.130427,0.030518,0.205973
336,0.151080,0.042534,0.236539
337,0.153445,0.046240,0.236050
338,0.150948,0.041885,0.258886
339,0.136675,0.032340,0.231490
340,0.197558,0.070508,0.278370
341,0.123463,0.028535,0.224350
342,0.150351,0.040449,0.261653
343,0.138039,0.035704,0.243835
344,0.266084,0.106047,0.348564
345,0.226323,0.081731,0.309989
346,0.126821,0.029771,0.234680
347,0.115957,0.025116,0.220699
348,0.129474,0.031540,0.231586
349,0.264786,0.104987,0.347508
350,0.224981,0.081194,0.308549
351,0.257121,0.097493,0.337723
352,0.262001,0.108780,0.341737
353,0.251165,0.093589,0.331988
354,0.105298,0.020968,0.200834
355,0.121522,0.026325,0.211985
356,0.147782,0.041085,0.238735
357,0.186010,0.063428,0.268292
358,0.144200,0.037765,0.221306
359,0.122690,0.029265,0.205187
360,0.156919,0.042044,0.263130
361,0.229695,0.083886,0.318175
362,0.153984,0.042614,0.266309
363,0.133572,0.030235,0.232712
364,0.182932,0.052483,0.260958
365,0.271681,0.106786,0.355174
366,0.147930,0.039453,0.257860
367,0.204003,0.072028,0.289548
368,0.177216,0.053175,0.264307
369,0.171320,0.050509,0.266627
370,0.165407,0.047914,0.280497
371,0.208198,0.075968,0.290725
372,0.252272,0.093918,0.332264
373,0.269510,0.111340,0.350390
374,0.172764,0.053603,0.256922
375,0.240813,0.088350,0.321588
376,0.133653,0.032107,0.244035
377,0.119638,0.025945,0.226790
378,0.197798,0.071032,0.279606
379,0.247480,0.091561,0.326368
380,0.265263,0.108698,0.345931
381,0.163328,0.049824,0.247226
382,0.148370,0.038414,0.234663
383,0.262552,0.104683,0.344448
384,0.139032,0.033743,0.240917
385,0.236412,0.086651,0.316952
386,0.123500,0.027954,0.226186
387,0.210273,0.075373,0.294166
388,0.117477,0.025959,0.219431
389,0.137142,0.034401,0.239412
390,0.117837,0.024854,0.214567
391,0.160096,0.046340,0.252497
392,0.138197,0.033235,0.215169
393,0.261183,0.101065,0.342556
394,0.117216,0.026342,0.219457
395,0.141089,0.036737,0.220363
396,0.260265,0.108048,0.340320
397,0.117372,0.026234,0.221436
398,0.124049,0.027294,0.216884
399,0.220805,0.079751,0.305768
400,0.178413,0.059926,0.262833
401,0.255030,0.096902,0.335350
402,0.176446,0.059668,0.259130
403,0.146696,0.041634,0.231526
404,0.530639,0.416795,0.607682
405,0.279293,0.121176,0.362531
406,0.237955,0.081757,0.345955
407,0.169797,0.043073,0.278041
408,0.476390,0.356831,0.528817
409,0.334158,0.161443,0.436577
410,0.425392,0.292370,0.478454
411,0.519747,0.416245,0.581889
412,0.170700,0.050246,0.281508
413,0.491138,0.368560,0.541015
414,0.493514,0.379472,0.541639
415,0.307113,0.140890,0.364928
416,0.261569,0.101772,0.347469
417,0.246179,0.092401,0.309814
418,0.222376,0.079143,0.290396
419,0.228739,0.081647,0.293407
420,0.255967,0.095244,0.360135
421,0.259215,0.116307,0.321301
422,0.223487,0.073042,0.329009
423,0.225666,0.076170,0.284700
424,0.404639,0.261552,0.462912
425,0.212223,0.067233,0.306160
426,0.319413,0.165977,0.382695
427,0.311473,0.150148,0.372688
428,0.194412,0.058642,0.289989
429,0.193070,0.065561,0.257547
430,0.219846,0.082687,0.283298
431,0.232167,0.088522,0.294097
432,0.291292,0.124512,0.351883
433,0.171357,0.054469,0.229629
434,0.198270,0.064976,0.259669
435,0.174099,0.052034,0.239153
436,0.188188,0.060306,0.244405
437,0.219024,0.073763,0.338799
438,0.162897,0.042324,0.271779
439,0.169934,0.047905,0.283863
440,0.151037,0.039321,0.261722
441,0.201496,0.074495,0.263936
442,0.188972,0.058444,0.255719
443,0.292165,0.127552,0.351201
444,0.235489,0.088296,0.296546
445,0.168469,0.052030,0.232452
446,0.168151,0.048298,0.262754
447,0.283326,0.113514,0.342971
448,0.139970,0.032662,0.247155
449,0.280183,0.110996,0.340318
450,0.162220,0.044896,0.259452
451,0.176274,0.054516,0.240738
452,0.189847,0.067695,0.249792
453,0.153565,0.040748,0.214681
454,0.137757,0.034569,0.192618
455,0.171307,0.056011,0.232421
456,0.255449,0.094833,0.314055
457,0.157485,0.045275,0.255760
458,0.134806,0.036004,0.191986
459,0.141720,0.041113,0.202949
460,0.200812,0.061830,0.308345
461,0.171423,0.050685,0.277886
462,0.189550,0.059826,0.254694
463,0.208457,0.064270,0.302556
464,0.297810,0.131347,0.363829
465,0.211443,0.076578,0.275863
466,0.273239,0.108402,0.336508
467,0.265360,0.106110,0.327655
468,0.191943,0.057722,0.304661
469,0.221429,0.075271,0.340360
470,0.180988,0.054074,0.249088
471,0.234930,0.086539,0.296301
472,0.183111,0.053671,0.296559
473,0.165091,0.044326,0.274431
474,0.169388,0.047741,0.266223
475,0.138976,0.035932,0.208257
476,0.212259,0.076910,0.277397
477,0.235611,0.087526,0.296430
478,0.149726,0.039015,0.211798
479,0.270295,0.106331,0.334078
480,0.195903,0.058646,0.311620
481,0.265609,0.103206,0.330221
482,0.168973,0.057140,0.231318
483,0.199158,0.069106,0.261237
484,0.182839,0.052772,0.252572
485,0.188177,0.053025,0.297359
486,0.157544,0.040726,0.216958
487,0.276006,0.112058,0.337956
488,0.145355,0.040761,0.207697
489,0.162397,0.053512,0.224770
490,0.271156,0.105284,0.330909
491,0.266898,0.102517,0.326217
492,0.190664,0.057151,0.290920
493,0.119022,0.029768,0.175976
494,0.243891,0.087866,0.301206
495,0.185743,0.056755,0.285548
496,0.161803,0.054579,0.221369
497,0.212119,0.062747,0.321876
498,0.262532,0.102247,0.375788
499,0.186898,0.054516,0.286398
500,0.178806,0.057186,0.238839
501,0.175990,0.050400,0.278350
502,0.196057,0.062018,0.312870
503,0.172488,0.050365,0.286260
504,0.274203,0.110875,0.335433
505,0.205422,0.074325,0.272469
506,0.178550,0.052126,0.293500
507,0.215080,0.071784,0.325409
508,0.160779,0.049060,0.222958
509,0.208591,0.068401,0.317625
510,0.484914,0.342957,0.574566
511,0.450752,0.303834,0.542105
512,0.440030,0.289293,0.535010
513,0.394245,0.232797,0.493713
514,0.286778,0.119842,0.396332
515,0.230679,0.075359,0.314963
516,0.388667,0.210873,0.437713
517,0.227819,0.076673,0.280237
518,0.298303,0.128862,0.351013
519,0.210440,0.067960,0.269000
520,0.197650,0.060331,0.252622
521,0.230179,0.077524,0.340429
522,0.234825,0.072249,0.278656
523,0.163020,0.041673,0.225638
524,0.120177,0.024270,0.173964
525,0.253843,0.096002,0.303856
526,0.175231,0.053937,0.281222
527,0.165861,0.044346,0.257130
528,0.207646,0.067747,0.260551
529,0.246459,0.088039,0.350379
530,0.205486,0.070164,0.315495
531,0.170585,0.047568,0.236446
532,0.194345,0.058050,0.297614
533,0.175066,0.052516,0.228058
534,0.160183,0.043637,0.236947
535,0.152974,0.040310,0.256390
536,0.148948,0.037476,0.208976
537,0.151343,0.041206,0.246746
538,0.255083,0.091322,0.356972
539,0.209121,0.064714,0.312144
540,0.239650,0.080817,0.294174
541,0.176542,0.048700,0.271808
542,0.152614,0.037838,0.221050
543,0.165660,0.043300,0.219867
544,0.260224,0.097565,0.312663
545,0.200963,0.067524,0.309316
546,0.239683,0.087078,0.294405
547,0.119757,0.026627,0.182174
548,0.185528,0.053077,0.298838
549,0.179048,0.049640,0.288962
550,0.252585,0.090877,0.306823
551,0.225656,0.077888,0.324128
552,0.270401,0.107212,0.326839
553,0.188816,0.053629,0.294196
554,0.193373,0.056571,0.292335
555,0.194220,0.059483,0.258531
556,0.164470,0.041415,0.256144
557,0.139179,0.031722,0.225317
558,0.146307,0.034547,0.207729
559,0.156707,0.041865,0.265264
560,0.153665,0.044858,0.210487
561,0.193552,0.055235,0.292509
562,0.164491,0.044315,0.238257
563,0.221647,0.071518,0.330367
564,0.256048,0.087728,0.301886
565,0.156416,0.041609,0.256683
566,0.189526,0.057586,0.296873
567,0.154356,0.041060,0.225400
568,0.161763,0.042339,0.273319
569,0.295736,0.125469,0.344768
570,0.228131,0.092820,0.275068
571,0.255569,0.094627,0.304567
572,0.169570,0.044351,0.223236
573,0.166468,0.044529,0.215190
574,0.205976,0.066073,0.310814
575,0.172169,0.047091,0.272020
576,0.178421,0.050179,0.281264
577,0.109094,0.021490,0.171954
578,0.288333,0.119718,0.342572
579,0.153932,0.038618,0.211978
580,0.176813,0.047477,0.274380
581,0.204680,0.067706,0.313592
582,0.143679,0.034997,0.201654
583,0.225898,0.079284,0.328578
584,0.166059,0.045571,0.274037
585,0.106997,0.021006,0.163849
586,0.411978,0.267497,0.499719
587,0.428805,0.289911,0.477113
588,0.310269,0.143857,0.400180
589,0.340780,0.182104,0.434876
590,0.247591,0.085851,0.338218
591,0.371954,0.197101,0.474274
592,0.261273,0.104563,0.318024
593,0.316132,0.130462,0.365512
594,0.253217,0.096354,0.313969
595,0.279165,0.115243,0.375849
596,0.239149,0.085174,0.328999
597,0.192922,0.058595,0.278249
598,0.174690,0.051113,0.262708
599,0.237363,0.088951,0.283899
600,0.211662,0.072301,0.316393
601,0.210471,0.064957,0.307869
602,0.200910,0.059677,0.294529
603,0.247618,0.087926,0.347567
604,0.227613,0.074078,0.326886
605,0.281674,0.115215,0.335324
606,0.270830,0.098143,0.366365
607,0.251604,0.086413,0.348193
608,0.200343,0.061465,0.304404
609,0.220691,0.068061,0.318773
610,0.176183,0.050679,0.256897
611,0.198064,0.055799,0.295328
612,0.181995,0.052133,0.286809
613,0.224509,0.072286,0.327933
614,0.169380,0.045268,0.272581
615,0.175782,0.046858,0.272128
616,0.151283,0.037368,0.249630
617,0.184795,0.050576,0.283033
618,0.145955,0.036625,0.246817
619,0.208606,0.060309,0.309762
620,0.140327,0.033074,0.237552
621,0.154366,0.037623,0.253503
622,0.131858,0.029647,0.227621
623,0.193390,0.056788,0.294721
624,0.136420,0.031929,0.235842
625,0.158102,0.039222,0.260371
626,0.164252,0.042853,0.265745
627,0.125434,0.028996,0.222450
628,0.138476,0.031850,0.238365
629,0.124621,0.028982,0.215460
630,0.126139,0.027984,0.220731
631,0.117890,0.025327,0.210483
632,0.181913,0.052570,0.287932
633,0.112985,0.026133,0.201722
634,0.120167,0.027265,0.205685
635,0.125004,0.028372,0.221915
636,0.117395,0.025487,0.213660
637,0.099443,0.019588,0.185117
638,0.191703,0.055199,0.296584
639,0.109893,0.023926,0.199991
640,0.100684,0.020993,0.185369
641,0.132473,0.031795,0.221885
642,0.308463,0.140085,0.365016
643,0.129031,0.030899,0.223206
644,0.097418,0.020259,0.174242
645,0.087634,0.017183,0.159114
646,0.279161,0.120849,0.336627
647,0.177216,0.055025,0.280425
648,0.146021,0.038795,0.215272
649,0.093071,0.019489,0.163860
650,0.264796,0.112512,0.322554
651,0.165437,0.044272,0.262546
652,0.176741,0.054564,0.281141
653,0.125321,0.029632,0.193077
654,0.113077,0.023969,0.181820
655,0.225970,0.084245,0.283695
656,0.124093,0.032139,0.211376
657,0.179607,0.059363,0.236329
658,0.103678,0.022151,0.191041
659,0.145527,0.036343,0.221685
660,0.132470,0.031200,0.201090
661,0.096945,0.019318,0.183334
662,0.189817,0.067297,0.244265
663,0.118588,0.026188,0.201402
664,0.219339,0.088800,0.276389
665,0.115410,0.028679,0.202861
666,0.161626,0.047801,0.261095
667,0.151333,0.043525,0.209797
668,0.156430,0.042767,0.260899
669,0.101072,0.021408,0.188868
670,0.100637,0.021690,0.187999
671,0.095393,0.018715,0.176721
672,0.105672,0.023678,0.168089
673,0.108635,0.024238,0.196197
674,0.164153,0.048371,0.260056
675,0.146161,0.035246,0.235806
676,0.135460,0.032242,0.221015
677,0.109537,0.026245,0.171596
678,0.103469,0.020849,0.178114
679,0.191078,0.071000,0.247703
680,0.157693,0.043988,0.261987
681,0.129404,0.035336,0.223320
682,0.093982,0.019017,0.171423
683,0.192365,0.060904,0.297004
684,0.173085,0.049085,0.275257
685,0.168594,0.048796,0.273913
686,0.220172,0.067630,0.318465
687,0.177226,0.055594,0.279417
688,0.150996,0.039105,0.215956
689,0.240965,0.077890,0.346190
690,0.126397,0.029720,0.218235
691,0.172958,0.046002,0.275493
692,0.144299,0.037742,0.244601
693,0.145374,0.036084,0.241012
694,0.155748,0.041477,0.256019
695,0.130794,0.031719,0.199090
696,0.120708,0.027759,0.187814
697,0.140412,0.034146,0.238792
698,0.128947,0.033687,0.223724
699,0.108478,0.025079,0.187203
700,0.115326,0.025215,0.200813
701,0.153530,0.041255,0.252257
702,0.097076,0.018582,0.162413
703,0.129107,0.031116,0.225392
704,0.108476,0.023406,0.185428
705,0.163958,0.041797,0.229767
706,0.114767,0.026193,0.186719
707,0.147586,0.038857,0.247364
708,0.103871,0.021559,0.181061
709,0.107390,0.019611,0.190279
710,0.125460,0.027767,0.228892
711,0.238513,0.095693,0.300877
712,0.113723,0.024849,0.203245
713,0.124908,0.029003,0.221889
714,0.141669,0.035105,0.232453
715,0.097119,0.017048,0.178297
716,0.132421,0.031979,0.205019
717,0.152866,0.038871,0.225014
718,0.088548,0.013557,0.169325
719,0.114773,0.023918,0.187680
720,0.160132,0.045351,0.261743
721,0.130279,0.032656,0.225416
722,0.122113,0.027076,0.224363
723,0.118273,0.030039,0.195585
724,0.107858,0.019213,0.187259
725,0.102435,0.020712,0.182292
726,0.071147,0.009758,0.139214
727,0.094079,0.016038,0.166820
728,0.124189,0.026457,0.201709
729,0.074243,0.011520,0.147487
730,0.080953,0.013117,0.156644
731,0.064324,0.009274,0.135102
732,0.133542,0.033082,0.219896
733,0.125573,0.028759,0.215459
734,0.067953,0.008997,0.128484
735,0.217779,0.077196,0.276144
736,0.109229,0.025575,0.175278
737,0.110447,0.022063,0.214238
738,0.123302,0.025308,0.207844
739,0.097765,0.018870,0.177243
740,0.132146,0.031146,0.230277
741,0.182102,0.064502,0.242804
742,0.066687,0.009414,0.130734
743,0.092825,0.019708,0.169894
744,0.080568,0.015024,0.138764
745,0.102270,0.021580,0.180336
746,0.121722,0.026034,0.217495
747,0.111363,0.022371,0.212203
748,0.075440,0.011680,0.145514
749,0.092456,0.016756,0.189986
750,0.108873,0.022591,0.203877
751,0.096574,0.019525,0.177736
752,0.114522,0.026354,0.197624
753,0.118636,0.027635,0.201303
754,0.105671,0.020479,0.177432
755,0.101857,0.020608,0.175827
756,0.094028,0.018128,0.172829
757,0.107187,0.025382,0.169102
758,0.107972,0.021759,0.185884
759,0.097205,0.018515,0.179654
760,0.098850,0.019834,0.157379
761,0.073680,0.013464,0.130033
762,0.083772,0.012727,0.142649
763,0.152192,0.045579,0.213794
764,0.131977,0.033364,0.222864
765,0.125524,0.030358,0.202285
766,0.114928,0.027277,0.199539
767,0.104788,0.021114,0.180228
768,0.172605,0.061311,0.234206
769,0.087747,0.015540,0.148043
770,0.107830,0.018489,0.163517
771,0.102334,0.021685,0.187123
772,0.103097,0.020628,0.180811
773,0.123661,0.030998,0.205585
774,0.125640,0.027801,0.202908
775,0.083651,0.013847,0.156803
776,0.265675,0.095489,0.366382
777,0.181736,0.054252,0.247431
778,0.163922,0.043666,0.261557
779,0.172463,0.052519,0.276582
780,0.131290,0.033139,0.205946
781,0.183337,0.050163,0.281493
782,0.150486,0.039226,0.248440
783,0.129674,0.030748,0.209063
784,0.134577,0.033139,0.225897
785,0.141428,0.035105,0.227557
786,0.157524,0.037760,0.237911
787,0.171074,0.048793,0.273702
788,0.127672,0.028446,0.212342
789,0.175244,0.055398,0.280502
790,0.145435,0.033514,0.238888
791,0.139211,0.038498,0.233965
792,0.111212,0.022499,0.182159
793,0.136577,0.034178,0.242934
794,0.211705,0.072349,0.277090
795,0.103611,0.022266,0.168771
796,0.131193,0.033633,0.219630
797,0.109003,0.023527,0.190289
798,0.140542,0.034480,0.233950
799,0.099246,0.016976,0.173957
800,0.114277,0.023272,0.192263
801,0.131396,0.030918,0.220060
802,0.121639,0.024875,0.205957
803,0.136712,0.034351,0.228688
804,0.108461,0.021049,0.195235
805,0.108704,0.022477,0.176191
806,0.081821,0.014189,0.151572
807,0.127516,0.032839,0.221396
808,0.186597,0.065462,0.252655
809,0.118600,0.027635,0.202804
810,0.254166,0.086735,0.350070
811,0.166737,0.047129,0.266232
812,0.217623,0.070068,0.326322
813,0.152503,0.038748,0.245648
814,0.338729,0.151988,0.423778
815,0.246316,0.090904,0.343585
816,0.187988,0.050314,0.284323
817,0.371491,0.207170,0.426828
818,0.160359,0.045068,0.251761
819,0.174272,0.048390,0.265656
820,0.112317,0.022559,0.185157
821,0.194122,0.061277,0.286403
822,0.151176,0.038496,0.242078
823,0.160368,0.044090,0.245385
