1,0.364358
2,0.364084
3,0.362899
4,0.321653
5,0.385996
6,0.357879
7,0.417294
8,0.332566
9,0.342812
10,0.40109
11,0.375343
12,0.335223
13,0.408032
14,0.371527
15,0.469555
16,0.338147
17,0.476878
18,0.399824
19,0.367688
20,0.446534
21,0.367324
22,0.373177
23,0.472177
24,0.413641
25,0.336251
26,0.445632
27,0.332023
28,0.422974
29,0.44401
30,0.470893
31,0.405581
32,0.438087
33,0.391507
34,0.36833
35,0.326916
36,0.391617
37,0.370831
38,0.422526
39,0.473893
40,0.370899
41,0.399675
42,0.37972
43,0.335934
44,0.4655
45,0.399381
46,0.420675
47,0.416132
48,0.390717
49,0.442414
50,0.420376
51,0.416953
52,0.415767
53,0.438589
54,0.436062
55,0.329193
56,0.419672
57,0.438392
58,0.350385
59,0.355244
60,0.361865
61,0.437924
62,0.31066
63,0.418812
64,0.41554
65,0.327749
66,0.41983
67,0.418941
68,0.361135
69,0.387968
70,0.415163
71,0.417869
72,0.430137
73,0.418873
74,0.397722
75,0.402387
76,0.43662
77,0.429995
78,0.413457
79,0.395898
80,0.400543
81,0.402311
82,0.408183
83,0.386455
84,0.395104
85,0.399379
86,0.411662
87,0.401946
88,0.413318
89,0.373564
90,0.396229
91,0.406635
92,0.373067
93,0.401054
94,0.384143
95,0.381007
96,0.377858
97,0.380543
98,0.377546
99,0.377368
100,0.380217
101,0.395053
102,0.372073
103,0.442188
104,0.399007
105,0.408841
106,0.347879
107,0.418357
108,0.43539
109,0.381343
110,0.415249
111,0.385949
112,0.330557
113,0.365718
114,0.323688
115,0.417415
116,0.319584
117,0.440229
118,0.306404
119,0.351856
120,0.440551
121,0.461898
122,0.380174
123,0.323207
124,0.406159
125,0.391734
126,0.411494
127,0.414828
128,0.380457
129,0.403577
130,0.465571
131,0.412172
132,0.447942
133,0.43535
134,0.398442
135,0.398818
136,0.447534
137,0.393394
138,0.438038
139,0.323668
140,0.408697
141,0.383791
142,0.444453
143,0.447889
144,0.361628
145,0.435184
146,0.356396
147,0.349592
